date,symbol,exchange,play_type,entry_condition,exit_condition,result_pct,result_label,notes,raw_text
2025-03-18,,,현선갭,,,,,,"새로운건 디파이라마에 없음 신생체인 랜딩댑,브릿지를 갓나온 체인을 지원하는 툴은 거의없음, 시장이 만들어지고나서 관련정보를 볼수있는 툴들이 생기니까. 그래서 신생체인들은 해당체인 Ecosystem이나 트위터를 통해서 정보나, 믿을수있는 곳인지 알아가야함. 그래도 그걸 알아놓으면 현선, 원상때 하방이 막혀있는 수익을 낼수있습니다 무조건! 사실 저도 막상알아놓"
2025-03-18,,Binance,기타,,,,,,"비트숏고래 포지션정리중 하이퍼리퀴드<->바이낸스 가격차이 기존 30불정도나던거 200불까지 났었고, 순차적으로 줄고있음 지금 플립스터에 유동성 다넣어놔서 못먹은게 너무아쉽네요..."
2025-03-21,,Bybit,기타,,,,,,"할꺼많음, 갭보셈 orca bybit<->gateio 절대안터지게하면 거래소통수말고는없다"
2025-03-26,ORCA,Bithumb,에드작,,,20.0,,,"한달동안 대충 먹었던 것들 1. ORCA 갭및 펀비 처음에 스캠거래소 에서 조금잡고, gateio에서 많이 잡은것들 정리 ADL테스트 이후 들어갔는데도, 터져서 손해를 조금봤는데, 이후에 추가로 ADL테스트하면서 들어가서 수익마무리 했습니다 2. Nillion 다계정 에어드랍받은 물량 코인원에 물량 20%정도 정리하고 나머지 빗썸에 넘겼습니다 살짝먹었습니다"
2025-03-27,IMT,,에드작,,,14.12,,,"일주일 내에 MEXC선물 상장하는 코인들 리스트 1. IMT 상장시간: 3월 27일 오후7시 10분 분배방식: 클레임 |발행량: 1B | TGE물량 14.12% 특이사항 : rpg게임 P2A코인, 비트겟까지감 토크노믹스 2. AIL 상장시간: 3월 27일 오후7시 10분 발행량: 1B | TGE물량 : 1.705% 토크노믹스 3. CORN 상장시간: 3월 "
2025-03-30,,,기타,,,,,,최근에는 갭몽현 고수 세 분 하고 여러 가지 먹고 봇도 만들고 있어요. 혼자서 해도 나름 먹을 게 있다고 생각했는데 사람이 4명이 되니 할 일이 4배로 많아졌네요. 할 게 없어서 멍 때리던 때보단 만족스럽습니다. 공개하기에 곤란한 것도 있지만 공개할 수 있는 건 https://t.me/plusevdeal/3751 이 채널에서 대신 정리를 해주기에 보시면 돈
2025-04-03,,,상장분석,,,2.0,,,어어 게아오 왜 진짜 상장하눙... 펀비2%입니당
2025-04-13,,,상장분석,,,,,,선물 상장숏 패턴이 깨지기 시작했으니 조심
2025-04-14,,,기타,,,,,,간밤에 있었던 mantra 대폭락 사건정리 1. mantra cex폭락->dex는 유동성때문에 급격하게 폭락은안했음 2. 최대2배가 넘는 갭차이발생 3. 1차적으로 비트겟 테스트했는데 1분만에 빼줘서 냠냠함 4. 비트겟에 돈많이 없었어서 그렇게 많이 먹지는못함 5. 현재 bsc체인 가격갭있는데 브릿지가 없어서 못먹을듯 6. 혹시나 bsc체인에 mantra가
2025-04-23,ZEREBRO,,현선갭,,,,,,"ZEREBRO 왜 이렇게 올랐냐? 데이터로 알아보자 최근까지 Zerobro 라고 끝없는 조롱을 받았던 제레브로가 왜 올랐으며 이걸 어떻게 미리 파악할 수 있었는지 알아봅시다. AI AGENTS에 대해서 다소 회의적이었던 저는, 최근 상승장에 BTC/SOL/ETH 위주로만 플레이 하신걸 다들 아실겁니다. 사실 되돌아봐도 후회는 없고, 지금 생각해도 그게 더 "
2025-04-26,XYO,Bithumb,김프,,,,,,"😕 XYO 빗썸 상장 복기드몽현 상장 상황 + 거래소 1. 상장공지 : 04.25, 11:21:54 2. 상장시간 : 18:00 (17:00 상장이었으나 지연) 3. 입금체인 : erc20 💸 현물상장마켓 : gate.io ,kucoin, dex 💸 선물상장마켓 : X 💸 loan가능 거래소 : gate.io (널널했었음) 입금량 오후2시 : 7억 오후4시"
2025-04-29,,,현선갭,,,5.0,,,론못빌렸어도 현선갭 잡아놔야함 5%밑에서는 무조건 잡을만했음
2025-05-12,,,기타,,,,,,유의미한 갭이 계속 나왔었고 헷징은 eth-puffer기준으로 됬었음 온체인에 주목하자이.... 전 별로못먹었음 유동성도 작았고 헷징쳐서
2025-05-15,NXPC,Upbit,상장따리,,,,,,NXPC 거래소 상장 업비트보다 빨리하는곳중에 따리할만한 바이빗 15시 Gate 15시 다른데는 뭐 ... Gate 같은 잡거래소가 출금 가장 빨리 열어줄듯? 대신 이건 업으로 바로 보내면 안되고 개인지갑으로 뺐다가 보내야함 업비트에 아발란체 C 체인 개인지갑 등록 가능하니 따리하실분들 미리 등록해놓으셔요 게이트 트래블룰 통과헀대요 덜덜 저는 외부일정이 있
2025-05-15,NXPC,Upbit,에드작,,,,,,어제 업비트 $NXPC 에어드랍 등록하신분들 다 100개씩 들어왔습니다 확인 ㄱㄱ https://t.me/killberosDAO/13689
2025-05-15,,Upbit,선선갭,,,,,,업비트 에드(신청만 하면 50만운 줌)부터 븐브에서 사고 브릿징 하고 바이빗 따리 + 선선갭 + 장외에서 사기 + 좀 더 테크니컬한 여러 어쩌구까지 있었는데 그냥 엄드몽현임 남은 븐브로 분노 따리나 보내는 중
2025-05-17,NXPC,Binance,상장따리,,,,,,"NXPC 바이빗 따리 분석 (여행가서 못머금, 복기용) 1. 바이빗 토큰 스플래시 조건 선착순 1만명 신규 이벤트가 있었음. NXPC 100$ 이상 볼륨 채우면 600NXPC (당장 주는 것은 아니고 이후에) (1불 유지시 600$치 지급이라 꿀 이벤트, 전날부터 준비 가능하기 때문에 참여도 높을 것 예상 가능 ) -> 초반에 적어도 1M 매수 볼륨이 터질"
2025-05-20,,Binance,기타,,,,,,"[바낸 알파남 어시스트 봇] 바이낸스 월렛 거래량을 확인할 수 있는 봇을 만들었습니다. * 이런 분들께 유용합니다 - 매일 거래량을 수차례 확인하는 알파남 - 그러다 잘못 계산해서 근손실을 겪어본 알파남 - 이런 봇 그닥 필요 없지만 할 일 없는 사이버 알파남 - 알파남이 되고 싶은 베타남, 감마남, 델타남, 쎄타남, 오메가남 * 사용 방법 @JentiBo"
2025-05-22,,,상장따리,,,,,,"제 훈련소 동기에요 따리, 에드작 등등 다양하게 잘하는 친구, 채널에 좋은 내용들 많이 공유해주는 친구라 많이 봐주세요 https://t.me/jammin0720"
2025-05-26,,,기타,,,,,,그냥 무조건 제임스윈<—반대방향으로 잡아서 펀비빨다가 포지션 종료할때 튀는갭 잡으면 1비트당 40BP나올듯
2025-05-26,,Binance,기타,,,,,,"🌧 오늘있었던 제임스윈 반대포지션 정리 1. 제임스윈 이라는 고래가 1B짜리 비트숏 포지션을 잡음 2. 하리에서 비트음펀비로 전환, 하이퍼리퀴드<->바이낸스 갭이 순간적으로 -100까지 도달 3. 이후 -60불정도를 유지중 3. 07:09분 TSWAP으로 물량정리시작, 비트폭등시작 4. 하이퍼리퀴드<->바이낸스 갭 정리하는 순간 +300불정도로 늘어남 5."
2025-05-26,DM,,기타,,,78000.0,,,"젊은 금융 전문가 불청 입니다. 📉 제임스윈 비트정리갭 으로 전 30억 벌었습니다. 📊 저는 시장의 ‘진짜 흐름’을 읽습니다. 남들이 공포에 떨 때, 저는 ‘롱,숏’으로 웃었죠. 30억? 단순한 숫자에 불과합니다. 💸 님들도 저한테 자산을 맡기시면, 큰 돈을 버는 건 시간 문제입니다. ❗️월 수익률 78000%, 이미 검증된 결과입니다. ❗️수익 인증은 텔"
2025-05-29,,,기타,,,,,,https://blog.naver.com/pache-pot/223882346743 컨트랙트 이용해서 직접 브릿지 하는 방법 물어보는 사람이 많아서 복기 + 가이드 겸 글 하나 썻슴 다른 분들도 ept 같은 걸로 써둔 거 많은데 그거든 이거든 보고 익혀두죠 아마도 어제가 3번째 먹여준 쓸모 많은 테크닉
2025-06-03,,,상장분석,,,,,,오늘 상장한 BDXN차트 캡은 1200개 정도로 MEXC에서 열렸음 BDXN이 유틸하나없는 코인인것도 맞는데 이러면 코인 왜삼...
2025-06-03,BASE,Bithumb,현선갭,,,6.0,,,오늘있었던 ZRC랜딩법 브릿지및 랜딩루트 1.USDC담보로 이더 aave에서 랜딩 2. bridge : https://app.rhino.fi/bridge?chainIn=BASE&chainOut=ZIRCUIT&token=ETH&mode=pay&amount=10&tokenOut=ETH 3. eth->weth는 https://zuit.xyz/ 4. 랜딩댑 : h
2025-06-05,,Upbit,상장분석,,,,,,✅ 금일 5시에 상장이 예정되어있는 레이븐은 약 40초에 1개꼴로 블록이 나오고 있는데 업비트는 150번 컨펌이후에 입금이 됩니다. 한줄요약 : 업비트 내부물량으로만 일단 원화마켓 열겠다는 소리임
2025-06-05,SOL,,에드작,,,,,,"🦔 멀티체인 지갑 Tomo Wallet 주요기능 🟢Google / Telegram / Twitter / Kakao 계정으로 원클릭 로그인! BTC, ETH, SOL, TON, COSMOS 등 7개 체인 완벽 지원 🟢 실시간 트렌드 기능 탑재 DEX 거래량 급등 페어 & 트위터 핫이슈 키워드 쉽게 확인가능 매번 트위터/DEX 따로 안 봐도 됨 🟢 트레이딩뷰 "
2025-06-15,ZKJ,,기타,,,,,,"ZKJ 브릿지 부재로 피해자가 더 발생하고 있음 진짜 브릿지가 없는건지 모르겠는데, 갭이 안 맞춰지면서 갭 보고 하따하는 사람들이 더 많이 나오고 있음 - 바낸 알파 (BNB 덱스) 가격 0.75 - 나머지 cex spot 및 선물 0.36 갭 보고 맞춰질거라 생각해서 하따하는 사람들 줄청산 -> 역플라이휠 발생"
2025-06-22,,,에드작,,,,,,진짜로 진지하게 쓰는글 코인을 오래했건 적게했건 최근 특히 2~3년간 수익이 거의 없거나 마이너스이면 그냥 알트 사지 마셈 진짜로 사지마셈 숏도 치지마셈 정 뭘 사고 싶으면 비트만 사고 선물을 정 하고 싶으면 2배 미만으로 비트 퍼프덱스에서 롱치고 제발 에어드랍만해라 너는 이미 글렀고 빠른 졸업은 불가능해 최근 2~3년만 보면돼 다른 기간 볼필요없고 과거에
2025-06-24,,Upbit,기타,,,,,,1360원 ????????????????????????? https://upbit.com/service_center/notice?id=5268
2025-06-29,ERC,Upbit,기타,,,,,,"어제 디젠가이님과 잠시 대화하며, 현재 크립토의 상황에 대해 다시 생각해보게 되었습니다. 긴 글이 될 것 같지만, 끝까지 읽어주시면 감사하겠습니다. 지금 시장 참여자들은 바이낸스, 업비트, 카이토를 통해 쏟아지는, 디젠가이님의 표현을 빌리자면 소위 “신규 TGE 토큰 컨베이어벨트 공장”에 깊은 피로감을 느끼고 있는 상황입니다. 우리가 바라는 알트장의 중심 "
2025-06-29,,,기타,,,,,,"오랜만에 글을 쓰는데 개인적으로 격렬하게 동의하는 명제입니다 돈을 벌기위해 크립토 시장에 진입한사람이 대부분입니다 그에비해서 TGE이후 토큰을 구매하였을경우, 무조건 손해를 보는 구조로 돌아가고있습니다 그럼에도 할게많은 시장이지만, 지금의 시장상황에 강한 염증을 느끼고있습니다 시장의 찌꺼기를 먹는 아비트라지 새내기 지만서도 지금의 상황이 변모하고, 재대로된"
2025-06-29,,,현선갭,,,15.0,,,그리고 오늘 이거 현선 15%정도까지 한번 나왔었사옵니다 이더 스테이블 브릿지 태우는게 가장 소모값이 작게드니 참고하십시오
2025-07-02,MEXC,Gate,선선갭,,,5.0,보통,,개인적으로 MEXC 상장숏&양빵을 예전부터 다계정으로 많이 쳤었음 MEXC는 보통 처음으로 선물상장을 하다보니 현물 오라클을 추종합니다(거의 순수 B북이라서 n%이상의 차이값을 거래소에서 받아줌) 하지만 GATE.IO는 잡을수있는 포지션의 제한이없기때문에 유저 오더의 비중이 높습니다(실유저의 볼륨으로 현물가격과의 괴리값이 상장초반에 굉장히 큼) 그렇기 때문
2025-07-03,,,김프,,,,,,https://blog.naver.com/betoncrypto/223917287894 김프로 시드1억부터 매달 성장률을 기록한 채널 벌써 13억쯤인데 꽤 재밌음.
2025-07-08,USDC,,에드작,,,9.52,,,"✌️ <SingularV 트위터 팔로우 이벤트> 요즘 다들 거래작 아니면 얍핑만 하던데 디파이 이벤트는 오랜만이지? 괜찮아보이는 프로젝트 있길래 우리 밀수꾼들 주려고 $500 USDT 에어드랍 가져옴 SingularV라는 디파이 서비스인데, Ethereum이랑 Ton 기반이고 최근 Morpho에 Vault 열었음 간단히 프로젝트 소개해보면 1. USDC V"
2025-07-08,,,에드작,,,,,,"손으로 잡을수있는 대부분의 가격갭, 펀딩피갭이 보이지 않는거같음 올해 1월부터 꾸준하게 많이 먹었던 것들도 대부분 사라져서 이제 에드작 다계정을 하지않으면 돈벌기 힘든거같음 유닛하러가즈아이.."
2025-07-12,PUMP,,상장분석,,,18.0,,,"참고로 제 개인적인 견해는 ""PUMP 세일 참여의 리스크 대비 리워드가 너무 높아서 참여하지 않을 이유가 없다"" 입니다. * 투자 선택은 본인의 판단입니다 6월 초에 썼었던 thesis는 거의 변함 없고 바이백이 즉시 도입되지 않는다는 것만 달라졌는데, 바이백 도입은 TGE 이후 가격 상승을 위한 호재로 사용하지 않을까 싶네요. https://t.me/ea"
2025-07-12,,,기타,,,,,,두려워해야할것은 강한 음펀비뿐이다이...
2025-07-13,PUMP,Upbit,상장분석,,,,,,"PUMP.FUN 세일 후기 며칠 전부터 준비 정말 열심히 했는데, 결국 펌펀 사이트에서 딱 20만 불 산 게 전부네요. 대형 이벤트였던 만큼 기대도 컸고, 그래서 그런지 더 아쉬웠습니다. 거래소 여러 군데로 분산해서 준비했는데, 막상 시작하니 거래소 쪽은 전멸 수준이었습니다. ✅ 진행 상황 요약 1️⃣ Kraken – 버튼 자체가 잘 안 눌리고, 활성화도 "
2025-07-14,,,선선갭,,,,,,선물롱 안칠거면 오늘 해야할일 1. 역프니까 달러헷징하고 테더구매후 2. 하리<>바낸 PUMP선선갭 드십시오
2025-07-15,,Binance,선선갭,,,20.0,,,"[복기용] pump 수익을 낼수있던 기회들 사이즈를 크게 태울수있었던 차익거래 기회들이 많았었음 1. 세일참여이후 헷징 수익률 : 20%~75% 리스크 : 스퀴징제외 X, 바이빗에서 했으면 제대로 청약이 들어간 상태인지 확인이 불가해서 네이키드 포지션에 의도치않게 노출될수도 있었음 2. 하이퍼리퀴드<>바이낸스 선선갭 수익률 : 2.5%~10% 리스크 : p"
2025-07-16,ES,,상장분석,,,,,,이클립스 상장 아비트라지 대비 이클립스 관련 덱스 브릿지 링크 모음 스왑 https://www.orca.so/?chainId=eclipse https://eclipse.invariant.app/exchange/ETH/ES https://eclipse.lifinity.io/swap https://umbra.finance/swap 브릿지+스왑 https://a
2025-07-16,,,현선갭,,,70.0,,,이클립스 MEXC랑 온체인이랑 현선 70%까지 나왔던거 같음 근데 캡이짝아서 돈이안되네요...
2025-07-16,ASC,Bithumb,기타,,,,,,이클립스 후기 1. 7~4개월 전 ASC 0.3~0.5 근처에 12개삼 2. 바낸 인사이더 한놈이 이더 보내서 es참전준비하길래 꼬리한 냄새맡고 21이더치 브릿지 보냄 3. 그와중에 칼데라 공지뜬거 보고 21이더 다사면 미쳤지ㅋㅋ 하면서 조금씩 7.5이더치 긁음 4. 빗썸 보냄 5. 그와중에 nft홀더 330개 준다는 공지보고 내가 성인지감수성이 부족해서 
2025-07-17,ERA,,상장분석,,,,,,"✅  ERA 코인 상장시간 정리 ✍️ - 새벽에 가능한가..? ㄷㄷ - 아직 비트겟 , 게아오 등 몇몇 해외 거래소는 아직 공지가 안나왔네요 👉Whale 프리마켓 가격 👉 MEXC 장전거래 가격보기 📍 - 토큰 컨트랙트 (ERC20 체인) 0xE2AD0BF751834f2fbdC62A41014f84d67cA1de2A - 토큰 컨트랙트 (BSC 체인) 0x00"
2025-07-17,,,에드작,,,,,,"tge때 풀리는 물량 파운데이션 48.5 + 트레져리 60m + 에드 40m = 148.5m Initial unlocked tokens in the foundation and community allocations are being used to support the TGE, including via exchange programs and loans to "
2025-07-18,PUMP,,현선갭,,,-2.0,,,"펌펀 현선 아직도 0.4-0.5 있어요. 거래수수료 생각하면 크게 남는건아니지만 펀비도 많이줄거고 혹시라도 빗,업,바낸 상장하면 갭줄수도있어요 잡아둘생각있으면 잡읍시다 * PUMP 호재로 또 떡상하면 갭 1-2% 줄거같긴함"
2025-07-18,,,김프,,,-4.0,,,테더 김프 -4% 뭐지요
2025-07-18,,,기타,,,,,,"하리랑 라이터 둘다 리플/이더 펀비가 되게 괜찮은듯, 리스크 관리 잘 하고 뽑아먹으면 맛있게 생겼어"
2025-07-21,PIPE,,상장분석,,,,,,ENA는 PIPE 라운드 돌면서 유출된거로 가격을 지금까지 올린거 같네요. 아무래도 돈 끌어모운다고 여기저기 투자받고 다니면 이야기가 안돌수가 없으니.. 유출된 내용으로 지금까지 올려버린 느낌이.. 내용은 다음과 같습니다 StablecoinX -> 3.6억달러치 PIPE를 통해 자금 모집 (상장 할 회사의 주식을 팔았을겁니다.) ENA 재단 -> Stabl
2025-07-22,,,기타,,,,,,갭먹을려고 24시간대기하다가 딱 5분긴장푸니까 갭나오네이 죽고싶다
2025-07-22,,,에드작,,,,,,"에드작, 펀딩피등을 위한 헷징용 포지션을 제외하면 백팩을 쓸이유가 뭐가있는지 잘 모르겠음 그렇게라도 홍보해서 볼륨이라도 채워야 하는 상황아닌가 근데 이게 대부분의 퍼프덱스에 해당하는 상황인거같음 실제로 사용할수있는 퍼프덱스<-하리,라이터빼고 아무것도 없음 걍 CEX가서 매매하지"
2025-07-23,,,기타,,,,,,봉크 펀비도 죽었음 뭐먹고살지요
2025-07-25,,Upbit,상장분석,,,,,,"상장하는 코인을 미리 알 수는 없을까? 다들 한 번 쯤은 해봤을법한 생각일거라 온체인에 찍힌 기록을 바탕으로 업비트 사내 상장 시스템을 알아볼까해요 1. 지갑 파기 업비트는 알트코인별로 지갑을 두는 편이에요 따라서 100만개의 코인이 상장되어있다면 '최소' 100만개의 지갑을 가지고 있다고 보시면 된답니다 좀 더 세부적으로 들어가면 기능에 따라(sweep,"
2025-07-26,IKA,Gate,상장분석,,,80.0,,,"Gate.io $IKA 런치패드 & 신규가입보상 IKA Launchpad - 풀 종류 : USD1(80%), GT(20%) - 구매비율 : 1 IKA -> 0.025 USDT - 기간 : 7월 26일 오후 2시 ~ 7월 29일 오후 2시 - 거래 : 7월 29일 오후 7시 - 락업 : TGE100% *넣은 시간비례로 작동하니, 글 본직후부터 넣기 런치패드 "
2025-07-29,,,선선갭,,,2.5,,,"방금 하리 열리면서 CFX선선갭 2.5%정도 먹을수도있었음, 피뢰침도 있어서 limit order로 푼돈벌기좋았음 api따서 CFX무한 숏 봇짰는데 봇이랑 손으로 같이해서 어케된지 모르겠고 잠깐 오더풀릴때 잡힌듯"
2025-07-30,CFX,,선선갭,,,,,,인컬러님은 데이터맥시 이용해서 선선갭 캐치한후 vine 선선잡아서 3껄 복사하셨네요 돈좀요~(아까보니 CFX VINE이 선선좀났는듯) https://datamaxiplus.com/premium 하리 -  CEX 선선은 데이터멕시쓰면 좋은듯? 평소에 편한건 더따리나 데이터멕시나 편한거로 사용하고!
2025-07-31,,,현선갭,,,,,,하이프 현선갭 레전드진행중
2025-07-31,CFX,,선선갭,,,20.0,,,"2일동안 있었던일들 1. OMNI원상 잠깐 기절해있어서 참여하진못했지만, BTC마켓등에서 긁어서 수익본 사람들이 많았음 시장분위기가 좋아서 참여할만했었던거 같음 앞으로 생활패턴 맞출예정 2. 하이퍼리퀴드 과부화 CFX,VINE 두종목에서 선선갭이 났었고, 봇,손으로 계속 주문넣었었는데 나중에 주문다발이 밀려들어가서 MARKET으로 잡은것들은 상대적으로 불리"
2025-08-04,,,에드작,,,,,,시드소액인데 몇년간 시드점프가 없다면? 1) 에드작 무시하고 트레이딩 낭만에 젖어있을 가능성이 높음 2) 그와중에 재능은 없어서 상승추세 나왔을땐 길게 안가져가고 3) 하락에는 손절못하고 길게 가져가서 다날림 4) 3의 경험으로 어느정도 손절을 하게되어도 5) 익절도 소추마냥함 근데 보면 손절을 더많이함 시계추 마냥 관점도없고 매매원칙도없는 원숭이급 에드작
2025-08-04,,Bithumb,기타,,,,,,빗썸(Bithumb) 공지 가상자산 입금하고 매도만 해도 2천만원을 드립니다. 2025-08-04 18:01:02
2025-08-05,BSC,Upbit,선선갭,,,,보통,,"타운즈 상장시 할 수 있는 방법을 몇가지 소개함 1.CEX에 따리 업,빗썸은 상장공지를 안했지만 보통 바이낸스가 먼저 상장 할 가능성이 매우 높음(2025년 8월 5일 14:30(UTC)) 저번에 칼데라 복기하면서 얻은 정보로 상황이 된다면 바이낸스에 먼저 따리를 보내는 시도해 볼 예정 그리고 바이낸스라 BSC를 지원할 예정일건데 BSC에서 긁어서 가져다가"
2025-08-06,,Bithumb,기타,,,10.0,,,내가 공격적인 매매를 안하는 이유 짤은 챗지피티한테 33살에 30억이 있는 사람이 연 10%씩 80살까지 벌면 재산이 얼마가되는지 물어본거고 대답은 약 2650억원 입니다. 2017년도에 25살 청년이 맨바닥 헤딩으로 코인을 시작해서 지금까지 꾸준하지만 크게 대박은 안나고 열심히 코인을 했으면 대략 33살 정도에 30억 정도 가지고있지않을까? 해서 물어봤습
2025-08-06,,Upbit,기타,,,,,,업비트힘 진짜 말이안된다
2025-08-07,NFT,,에드작,,,,,,"25년 꾸준함으로 돈을 벌 수 있었을까? 채널에 가이드 올린 프로젝트들만 취합 매매 제외 25.01 OMies NFT = $1,200 (source) 25.02 Story (OG Role 2단계) = $10,000 (source) Kaito = $800 (source) 25.03 DQN (Avax) = $1,600 (source) Blub (Avax) = "
2025-08-08,,Binance,에드작,,,100.0,,,"트롤로 1위홀더 싸피님이 트롤 산 이유와 향후 관점 (바낸 현물 갈 이유) (톡방에서 나눴던 얘기 재정리) 싸피님 채널 링크 ====== [109일 전] 싸피: ""5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2"" ""100불사두고 잊어도 될만한 밈코같네요"" ""좋아보여서 많이삿음 전"" 고랑: 이거 엄청 오래된 밈 아닌가요? 이제"
2025-08-10,GMX,Binance,기타,,,100.0,,,"GMX 방금 전 바이낸스에서 GMX가 100% 급등한 후 짧은 간격으로 다시 급락했습니다. 흥미로운 점은 GMX가 움직이기 직전 Hyperliquid 거래소에서 GMX-USD 무기한 선물에 대량의 체결이 있었습니다. 예를 들어, UTC 20:12:46부터 20:13:45까지 Hyperliquid 무기한 선물에서 80만 달러 상당의 GMX가 체결되었고, 이후"
2025-08-11,,,기타,,,,,,Hodlduck의 스게<->레제 갭모니터링 https://t.me/kingsman_stgzro
2025-08-11,STG,,기타,,,8.0,,,STG ZRO - STG현물 매수 - ZRO선물 매도 (숏) - 펀비고려해야해서 눈치껏해야함 - 포지션 구축 (현재갭8%) -> 병합이후 - STG->ZRO 바뀐것 판매 - ZRO 선물(숏) 포지션종료 -> 8% 갭 획득
2025-08-22,,Upbit,현선갭,,,,,,현선안껴있긴한데 moonwell에서 랜딩되서 조금만 시도해볼려고함 https://moonwell.fi/markets/borrow/base/aero Auto-compound꺼야 랜딩됨 11시 30분 업비트상장
2025-08-22,,,에드작,,,,,,"0x149e2691ac0f84804ec31bcffdae19f465cb9083 하리에서 비트팔고있어서 하리비트가격 하락중, 유닛에드작 한다는 느낌으로 잡아볼만한듯"
2025-08-22,,,기타,,,,,,이상한 고래가 하리 BTC 매도 후 ETH 매수하는 것 때문에 갭이 나는 걸 계속 모니터링함. 다들 바낸에서 이더 구하고 던졌는데 난 그냥 델타 열리는 생각 안하고 호가 위아래로 계속 댐. 하필 외부라서 손으로 했는데도 수익이 남. --- 손 매매 해도 수익이 날 것이라고 확신한 이유 (뇌피셜) 초반에는 하리에서 mm 돌리고 있는 윈터뮤트 같은 친구들이 계
2025-08-23,,Binance,상장분석,,,,,,wlfi 바이낸스 프리마켓 5시 30분 상장 만약 하리에 상장하면 갭뜨는거 노려봐도될거같아요 xpl이랑 캡이똑같이 되면 1만불넣고 3X 다계정이 효율제일좋음 하리 상장공지는 하리 트위터 가 제일빠름 바낸공지
2025-08-27,XPL,Binance,기타,,,182.8665,,,🚨 XPL Price Gap Alert 🚨 Gap: +182.8665% 📈 HIGHER - Hyperliquid: $1.6865 - Binance: $0.5962 2025-08-27 06:55:13
2025-08-27,,,기타,,,,,,갭봇같은거 돌려놓으신분들 피해가 클것같은데 저도 정신어지럽긴함 밥먹으로갈려고 샤워하다가 이거터지고 계좌도 터져서 멘탈터지네
2025-08-27,XPL,,기타,,,12.0,,,저스틴 XPL 롱 오픈중 XPL 오더북 12% 갭 ‼️ ‼️ ‼️ ‼️ ‼️
2025-08-27,,,기타,,,,,,하리 갭뜨는이유 ->이지랄하는데 돈넣고 싶겠음...?
2025-08-28,,Binance,기타,,,0.5,,,라이터는 청산이 안되는 구조였는데 어떤 선생님이 밀어주셨읍니다 지수가가 binance완전히 페깅이고 표시가가 0.5%갭이어서 하리같은 구조가 아니었습니다 라이터나쓰죠..
2025-08-28,TREE,Upbit,상장분석,,,,,,"업비트(Upbit) 공지 트리하우스(TREE) 신규 거래지원 안내 (KRW, BTC, USDT 마켓) 2025-08-28 14:00:02"
2025-08-29,OI,,선선갭,,,30.0,,,30%는 큰돈이라 고민드몽현입니다 OI가 지금 82m 찼는데 예상으론 OI 캡을 100m까지 늘렸을 거 같아요 그럼 청산쇼 나오면서 3불까지 올리진 못할 거 같은데 그렇다고 선선 잡기에는 OI 캡이 실제론 200m일 수도 있고 올리면서 청산 나고 그걸로 OI가 줄어들고 캡 안채우면서 올라갈 수도 있기에 언제 잡아야 할지 생각중임니다 🤔
2025-08-29,,Binance,기타,,,,,,바이낸스 선물차트 멈춤 모든 선물차트
2025-08-29,,Binance,기타,,,,,,"현재 바이낸스 선물차트,거래 멈춰있고 거래 주문 limit, market둘다 안됨 거래개시됬을때 다른 거래소랑 갭 생길듯 일단 입금추천함"
2025-08-29,,Binance,기타,,,,,,"바이낸스 체결,api정상인데 차트만 업데이트가 10분동안 안됬다가 지금 고쳐짐"
2025-08-30,,,선선갭,,,,,,"사탄 들린 하리-바낸 선선 갭 : 뭐가 낫나요? XPL는 언제 나올지 확정 난게 없으니깐 (대충 9월인건 맞는 것 같음) 5,10,15,20,30일로 나눠놓고 리턴/1일 값을 얻어보면 wlfi가 더 매력적이라는 것을 알 수 있음. 왜냐면 xpl는 지금 사탄 들려서 배율을 상당히 낮게 잡아야하기 때문 정신적 비용도 비용이라고 생각함"
2025-08-31,IP,Gate,현선갭,,,500.0,,,"IP 현선벌어지고, 갭보이면 랜딩하는방법 1. 스테이블 브릿지 stargate들어가서 ARB USDC->STORY USDC.e 전송 전송시에 8분정도걸림 사진은 이더 메인넷인데, 아비트럼체인이 가스비가 싸고, 더 빠름 랜딩댑 unleash Protocol들어가서 usdc.e 예치하고 ip토큰 빌리면됨 전략 CEX로 쏴서 팔고 같은수량만큼 롱잡으면됨 랜딩댑 "
2025-09-01,,Binance,기타,,,0.5,,,그리고 아까 binance<>mexc skl funding fee 0.5% 갭있었음 계정당 캡은 만불정도여서 계정당 40불 번다고 생각하고 사이버노가다 느낌으로 빨리하고 뺐음
2025-09-01,,Bithumb,상장따리,,,,,,"블로그 둘러보다가 좋은 글이 있어서 가져와봄 https://m.blog.naver.com/lastine_/223990268334 블로거 라스틴님이 쓴 글인데, 24-25년도 빗썸 따리 성과를 표로 정리하심 TGE 상장이 제일 좋다... 근데 어려움"
2025-09-01,,Gate,기타,,,,,,"wlfi 갭드실분들은 주의하시는게 좋아보입니다 tge까지 18시간도 안남았는데 cex-cex갭이 이정도로 벌어져있다는게 정상적인 상태는 아니라서 조금담보나 마진을 추가하고 bitget,gateio랑 잡으시는 분들은 adl risk를 항상주의하시는게 좋아보입니다"
2025-09-01,,Bybit,상장분석,,,5.0,,,wlfi갭보다 더 맛있는게 있었음... 그냥 usd1 지뢰깔아놨으면 bybit은 5% gateio는 40% 먹을수있었음 wlfi하면서 같이 상장 할거라는 말도 있었는데 안해서 다잃었어요
